seed,policy,forecast_samples,oracle_loss_mean,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,rollout_path,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm
118,secondary_validation_selected_static,4096,1.3604391117197372,0.5307014717880006,999,6.377924614743752,630,0.26174384764232267,1385,2.3901233113913585,3,reports/aggregate/pdppo_secondary_forecaster_24seed_20260718/seed118/rollout_secondary_validation_selected_static.npz,1.0463667482432906,0.8851726526117707,0.37744482092162757,0.7696614072588962
118,validation_selected_static,4096,1.0687270097784292,0.5047127528266584,999,3.158879140509579,630,0.8488707840800749,1385,1.5041542258054375,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed118_h075forecastctrl_20260718cleanpilot/rollout_validation_selected_static.npz,0.9951256403960308,0.43841117557599046,1.2241047266965372,0.8858805142228529
118,random,4096,1.379766555762877,0.5393692487722493,999,5.5931090429513315,630,0.6414316518371621,1385,2.2579699811869145,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed118_h075forecastctrl_20260718cleanpilot/rollout_random.npz,1.063456720854351,0.7762504994887001,0.9249694200720316,0.921558880138361
118,round_robin,4096,1.394650031015931,0.5543728314258398,999,5.65295490918475,630,0.6408538639195032,1385,2.282727201510031,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed118_h075forecastctrl_20260718cleanpilot/rollout_round_robin.npz,1.093038794445261,0.7845563242454281,0.9241362273950084,0.9339104486952325
118,feasible_static_projected,4096,1.458858956089393,0.41359803213269375,999,6.229159276930855,630,0.7779169689123647,1385,2.4735580926586382,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed118_h075forecastctrl_20260718cleanpilot/rollout_feasible_static_projected.npz,0.8154777232941075,0.8645259663238647,1.1217865621974827,0.9339300839384851
118,aoi,4096,1.4102705585490125,0.5533405671452742,999,5.675418468538509,630,0.658982603358304,1385,2.2959138796806955,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed118_h075forecastctrl_20260718cleanpilot/rollout_aoi.npz,1.091003512698361,0.7876739729511376,0.9502785756207577,0.9429853537567521
119,custom_ppo,4096,0.9063515966972586,0.5831253380638359,876,3.070802372575341,716,0.262017724249075,1281,1.3053151449627507,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed119_h075forecastctrl_20260718cleanpilot/rollout_custom_ppo.npz,1.6620910037712786,0.4955724047316415,0.37209444892062954,0.8432526191411833
119,full_open_unconstrained,4096,0.9595753389256512,0.625232946972141,876,3.1291127293205063,716,0.2734086580453836,1281,1.342584778112677,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed119_h075forecastctrl_20260718cleanpilot/rollout_full_open_unconstrained.npz,1.7821109606971628,0.5049826500704605,0.3882708478485116,0.8917881528720449
119,validation_selected_static,4096,1.3822676214005876,0.48393539220417575,876,5.935579833872231,716,0.27701229073366124,1281,2.2321758389366892,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed119_h075forecastctrl_20260718cleanpilot/rollout_validation_selected_static.npz,1.3793683952403257,0.957896085407082,0.3933884089719048,0.9102176298731042
119,secondary_validation_selected_static,4096,1.3893606086966321,0.4877313458473264,876,5.973247518280692,716,0.2762832176152705,1281,2.245754027247763,3,reports/aggregate/pdppo_secondary_forecaster_24seed_20260718/seed119/rollout_secondary_validation_selected_static.npz,1.3901880595374771,0.9639749738141266,0.39235304366985163,0.9155053590071519
