seed,sensor_id,duty_all,duty_event,duty_non_event,event_minus_non_event
1210,met_station_core,0.58203125,0.45334174022698615,0.8662952646239555,-0.4129535243969693
1210,radiometer_basic,0.2960069444444444,0.08764186633039092,0.7562674094707521,-0.6686255431403612
1210,shielded_thermo_hygro,0.3489583333333333,0.42118537200504413,0.1894150417827298,0.23177033022231433
1210,surface_temp_ir,0.6154513888888888,0.47793190416141235,0.9192200557103064,-0.44128815154889406
1211,fc4_flux,0.3645833333333333,0.5071967100753941,0.11834319526627218,0.38885351480912195
1211,laser_disdrometer,0.013454861111111112,0.015764222069910898,0.009467455621301775,0.006296766448609123
1211,met_station_core,0.2630208333333333,0.006854009595613434,0.7053254437869823,-0.6984714341913688
1211,radiometer_basic,0.625,0.47772446881425634,0.8792899408284024,-0.40156547201414605
1211,shielded_thermo_hygro,0.7421875,1.0,0.29704142011834317,0.7029585798816569
1211,surface_temp_ir,0.9865451388888888,0.9842357779300891,0.9905325443786982,-0.0062967664486091035
1212,fc4_flux,0.4327256944444444,0.5425,0.18323863636363635,0.35926136363636363
1212,laser_disdrometer,0.04904513888888889,0.064375,0.014204545454545454,0.050170454545454546
1212,met_station_core,0.6302083333333334,0.5425,0.8295454545454546,-0.2870454545454546
1212,radiometer_basic,0.5182291666666666,0.393125,0.8025568181818182,-0.40943181818181823
1212,shielded_thermo_hygro,0.7534722222222222,0.935625,0.33948863636363635,0.5961363636363637
1212,surface_temp_ir,0.2465277777777778,0.064375,0.6605113636363636,-0.5961363636363637
1213,fc4_flux,0.2834201388888889,0.49236298292902064,0.08816120906801007,0.4042017738610106
1213,laser_disdrometer,0.010416666666666666,0.016172506738544475,0.005037783375314861,0.011134723363229614
1213,met_station_core,0.4197048611111111,0.0,0.8119227539882452,-0.8119227539882452
1213,radiometer_basic,0.5802951388888888,1.0,0.18807724601175482,0.8119227539882452
1213,shielded_thermo_hygro,1.0,1.0,1.0,0.0
1213,surface_temp_ir,0.7061631944444444,0.4914645103324349,0.906801007556675,-0.41533649722424015
1214,fc4_flux,0.3619791666666667,0.5135322692574601,0.10892236384704519,0.4046099054104149
1214,laser_disdrometer,0.039496527777777776,0.047883414295628035,0.02549246813441483,0.022390946161213204
1214,met_station_core,0.2703993055555556,0.004163775156141568,0.7149478563151797,-0.7107840811590381
1214,radiometer_basic,0.625,0.472588480222068,0.8794901506373117,-0.4069016704152437
1214,shielded_thermo_hygro,0.7322048611111112,0.9958362248438585,0.29200463499420626,0.7038315898496522
